Open,High,Low,adjClose,Volume
17750.0,17930.0,17540.0,17770.0,88072075
17550.0,17630.0,17410.0,17500.0,43418837
17410.0,17600.0,17120.0,17260.0,65896551
17250.0,17470.0,17190.0,17360.0,49752069
17000.0,17000.0,16120.0,16410.0,116177305
16500.0,17040.0,16460.0,16800.0,117039239
17000.0,17550.0,16910.0,17280.0,145167649
17180.0,17330.0,16650.0,17020.0,95262567
16600.0,17160.0,16250.0,16750.0,96706842
17590.0,18130.0,17580.0,17830.0,160454461
18030.0,18280.0,17740.0,17980.0,129070929
17880.0,18470.0,17650.0,18200.0,148703802
18440.0,19270.0,18390.0,18970.0,237982101
19020.0,19170.0,18520.0,18810.0,146644480
18560.0,19120.0,18560.0,18810.0,121115819
18830.0,19050.0,18590.0,18870.0,115946175
19050.0,19160.0,18650.0,19000.0,144074274
18650.0,18820.0,18390.0,18580.0,109747689
18450.0,18540.0,18070.0,18290.0,100892901
18130.0,18440.0,18010.0,18220.0,99117113
18240.0,18520.0,18010.0,18250.0,117862475
18020.0,18100.0,17760.0,17910.0,83414240
17850.0,18190.0,17850.0,18010.0,66024212
18250.0,18310.0,17970.0,18140.0,85721961
18240.0,18330.0,17900.0,18070.0,73340125
18080.0,18130.0,17950.0,18040.0,65003527
18090.0,18140.0,17840.0,17990.0,52438629
17880.0,18970.0,17820.0,18410.0,134632361
18980.0,19850.0,18690.0,19340.0,251297394
19980.0,20560.0,19830.0,20150.0,194708476
19950.0,22000.0,19810.0,20960.0,361922649
21910.0,22250.0,21010.0,21490.0,303636079
21120.0,21920.0,21050.0,21500.0,296814197
21190.0,21430.0,20770.0,21070.0,137202894
20860.0,20960.0,20230.0,20500.0,122618148
20400.0,21170.0,20360.0,20860.0,160240692
21200.0,21470.0,20880.0,21160.0,132901854
21060.0,21200.0,20740.0,20990.0,92156931
20800.0,20870.0,20680.0,20780.0,53518707
21000.0,21710.0,20940.0,21430.0,307576988
21820.0,22600.0,21780.0,22220.0,311655207
22090.0,22280.0,21430.0,21800.0,198021048
21610.0,21850.0,21400.0,21630.0,116570250
21570.0,21950.0,21450.0,21730.0,120413172
21670.0,21720.0,20930.0,21250.0,134327686
20990.0,21350.0,20800.0,21090.0,126679067
21050.0,21060.0,20740.0,20900.0,99709575
20800.0,21340.0,20800.0,21100.0,167053757
21580.0,21810.0,21080.0,21390.0,169217134
21250.0,21280.0,21000.0,21120.0,90621952
21140.0,21220.0,20830.0,21020.0,121175435
20910.0,21000.0,20290.0,20640.0,123147109
20330.0,20700.0,20250.0,20410.0,112138575
20230.0,20800.0,20020.0,20450.0,135359751
20650.0,20750.0,20260.0,20490.0,84538367
20360.0,20650.0,20280.0,20490.0,77633390
20540.0,21200.0,20470.0,20810.0,134858863
21300.0,21770.0,21270.0,21530.0,214868491
21500.0,22150.0,21300.0,21940.0,273785352
22090.0,22570.0,21800.0,22220.0,208994485
21810.0,21980.0,21340.0,21670.0,122960383
21180.0,21540.0,21090.0,21360.0,80070974
21480.0,21630.0,21320.0,21510.0,62245384
21610.0,21730.0,20420.0,20900.0,136011642
20640.0,21070.0,20370.0,20790.0,128645587
21090.0,21150.0,20330.0,20650.0,114225473
20620.0,20870.0,20100.0,20510.0,115591464
20840.0,21490.0,20830.0,21170.0,156691478
21510.0,21680.0,21040.0,21320.0,128197449
21450.0,21670.0,21170.0,21450.0,129330488
21230.0,21550.0,21120.0,21350.0,138783595
21280.0,21350.0,20940.0,21150.0,125754565
21050.0,21380.0,20820.0,21180.0,117828030
21360.0,21690.0,21260.0,21510.0,143578265
21550.0,21580.0,21160.0,21330.0,94902122
21320.0,21420.0,21050.0,21220.0,93572831
21240.0,21300.0,21120.0,21220.0,54079349
21240.0,21450.0,21180.0,21300.0,55974786
21420.0,21500.0,21250.0,21360.0,48359774
21360.0,21370.0,20880.0,21110.0,67997730
20980.0,21160.0,20590.0,20770.0,80846702
20600.0,20660.0,20240.0,20420.0,80294303
20470.0,20540.0,19890.0,20140.0,80652529
20030.0,20750.0,19970.0,20430.0,97699816
20760.0,20850.0,20480.0,20650.0,95972755
20530.0,20600.0,20320.0,20420.0,62507365
20350.0,20390.0,20040.0,20190.0,72002280
20120.0,20240.0,19800.0,19980.0,60175713
19900.0,19980.0,19080.0,19310.0,104929627
19220.0,19700.0,19160.0,19460.0,93131309
19830.0,20100.0,19520.0,19810.0,94272736
19700.0,21700.0,19660.0,20830.0,307456998
21890.0,22280.0,21420.0,21840.0,267229993
21540.0,21950.0,21140.0,21430.0,204929018
21340.0,22460.0,21250.0,21890.0,275877829
21980.0,22280.0,21640.0,21920.0,146839692
22100.0,22340.0,21710.0,22000.0,132424948
21900.0,22200.0,21660.0,21910.0,136702375
21830.0,22390.0,21760.0,22190.0,183367823
22300.0,22380.0,21650.0,22030.0,145748839
21780.0,21920.0,21000.0,21390.0,158132155
21120.0,21270.0,20940.0,21070.0,142751256
21150.0,21480.0,21100.0,21300.0,190080822
21570.0,22240.0,21460.0,21900.0,200327691
22400.0,23760.0,22390.0,23060.0,232651863
23800.0,23930.0,22830.0,23250.0,219369598
23050.0,23260.0,22890.0,23080.0,121410278
23050.0,23390.0,23050.0,23180.0,110440518
23180.0,23360.0,22910.0,23170.0,106010842
22210.0,22750.0,22050.0,22480.0,176635914
22720.0,23040.0,22580.0,22780.0,137549703
22960.0,23110.0,21800.0,22370.0,224294041
22190.0,22690.0,22060.0,22390.0,182092901
22780.0,22990.0,22550.0,22780.0,153527289
22650.0,22970.0,22520.0,22710.0,126709433
22070.0,22070.0,20950.0,21340.0,212633786
20920.0,21670.0,20920.0,21060.0,240306042
21480.0,21480.0,21480.0,21480.0,11052102
21100.0,21680.0,21060.0,21340.0,222782188
21760.0,21760.0,21670.0,21760.0,118791134
22800.0,23930.0,22800.0,23530.0,294754845
24100.0,24480.0,23590.0,23960.0,347261006
23610.0,24150.0,23530.0,23860.0,220233572
23800.0,23960.0,23520.0,23690.0,158473606
23850.0,23980.0,23620.0,23750.0,126939921
23950.0,24110.0,23240.0,23750.0,181196002
23350.0,23390.0,22900.0,23080.0,148923214
23190.0,23540.0,22830.0,23190.0,180568640
23010.0,23090.0,22750.0,22920.0,99875152
22960.0,23290.0,22750.0,23060.0,110567734
23410.0,23440.0,22650.0,23090.0,161764147
22780.0,22920.0,22600.0,22740.0,97682788
22750.0,22900.0,22430.0,22610.0,96958676
22550.0,22550.0,22140.0,22330.0,107936279
22280.0,22460.0,21900.0,22140.0,115015101
22080.0,22500.0,21580.0,21980.0,155640763
21790.0,21950.0,21300.0,21610.0,155156460
21860.0,22070.0,21330.0,21770.0,158389034
21490.0,22030.0,21330.0,21730.0,265061084
21970.0,22110.0,20800.0,21480.0,226615058
20650.0,20650.0,19890.0,20270.0,277418841
20180.0,20750.0,20060.0,20460.0,153137110
20640.0,20700.0,19650.0,19940.0,190015892
19400.0,19450.0,19150.0,19180.0,114332995
18570.0,19560.0,18420.0,18830.0,248255952
19580.0,19580.0,19450.0,19560.0,35641680
20290.0,20340.0,20100.0,20320.0,76295582
20650.0,20790.0,19700.0,20140.0,204814864
19800.0,20610.0,19340.0,19980.0,172616073
20550.0,20580.0,19770.0,20040.0,85433981
19840.0,19840.0,19240.0,19310.0,120054027
19240.0,20080.0,18930.0,19720.0,151429406
